moneda,rating,link_producto,id,precio_num,marca,modelo_descripcion,almacenamiento_gb
S/,4.7,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-pro-plus-5g-dual-sim-512-gb-azul-12-gb-ram/p/MPE47436429#polycard_client=search-nordic&search_layout=grid&position=33&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE707100354&sid=search,929,1343.83,Xiaomi,Redmi Note 14 Pro Plus 5g Dual Sim 512 Gb Azul 12 Gb Ram,512.0
S/,1.0,https://www.mercadolibre.com.pe/bundle-smartphone-honor-400-pro-12512-gray-caudifonos/p/MPE51648927#polycard_client=search-nordic&search_layout=grid&position=34&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE838478236&sid=search,930,2477.83,Honor,Bundle Smartphone 400 Pro 12/512 Gray C/audifonos,
S/,4.8,https://www.mercadolibre.com.pe/poco-x7-pro-5g-global-dual-sim-512-gb-negro-12-gb-de-ram/p/MPE45967454#polycard_client=search-nordic&search_layout=grid&position=35&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE826920104&sid=search,931,1399.58,,Poco X7 Pro 5g Global Dual Sim 512 GB negro 12 GB de RAM,512.0
S/,4.7,https://www.mercadolibre.com.pe/honor-magic-7-lite-5g-678-256gb-8gb-ram-camara-108mpx-titanium-black/p/MPE45519069#polycard_client=search-nordic&search_layout=grid&position=36&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE873409476&sid=search,932,1400.17,Honor,"Magic 7 Lite 5g 6,78 256gb 8gb Ram Cámara 108mpx - Titanium Black",256.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-13-128-gb-blanco-estelar-distribuidor-autorizado/p/MPE1018500855#polycard_client=search-nordic&search_layout=grid&position=37&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE618771218&sid=search,933,2203.5,Apple,13 (128 GB) - Blanco estelar - Distribuidor Autorizado,128.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-15-128-gb-rosa/p/MPE27172678#polycard_client=search-nordic&search_layout=grid&position=38&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE697531302&sid=search,934,2589.5,Apple,15 (128 GB) - Rosa,128.0
S/,4.9,https://www.mercadolibre.com.pe/samsung-galaxy-s25-ultra-256gb-titanium-black/p/MPE45517552#polycard_client=search-nordic&search_layout=grid&position=39&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE855143004&sid=search,935,5599.83,Samsung,Galaxy S25 Ultra 256gb Titanium Black,256.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-16-128-gb-negro-distribuidor-autorizado/p/MPE1040287808#polycard_client=search-nordic&search_layout=grid&position=40&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE699678040&sid=search,936,3960.5,Apple,16 (128 GB) - Negro - Distribuidor Autorizado,128.0
S/,4.7,https://www.mercadolibre.com.pe/honor-magic-7-lite-5g-678-256gb-8gb-ram-camara-108mpx-jade-cyan/p/MPE45519698#polycard_client=search-nordic&search_layout=grid&position=41&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE700521592&sid=search,937,1089.5,Honor,"Magic 7 Lite 5g 6,78 256gb 8gb Ram Cámara 108mpx - Jade Cyan",256.0
S/,4.9,https://www.mercadolibre.com.pe/honor-400-12-gb-ram-256-gb-rom-negro/p/MPE51143704#polycard_client=search-nordic&search_layout=grid&position=42&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE777416250&sid=search,938,1424.43,Honor,400 12 GB Ram 256 GB ROM Negro,12.0
S/,4.9,https://www.mercadolibre.com.pe/honor-400-5g-dual-sim-256-gb-12-gb-ram-celular-6000-mah-655-120-hz-android-15-smartphone-dorado/p/MPE54093326#polycard_client=search-nordic&search_layout=grid&position=43&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE816780394&sid=search,939,1424.43,Honor,"400 5g Dual Sim 256 GB 12 GB RAM Celular 6000 mAh 6.55"" 120 Hz Android 15 Smartphone Dorado",256.0
S/,4.8,https://www.mercadolibre.com.pe/samsung-a56-5g-5g-dual-sim-256-gb-gris-12-gb-ram/p/MPE48954564#polycard_client=search-nordic&search_layout=grid&position=44&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE835500018&sid=search,940,1499.17,Samsung,A56 5G 5G Dual SIM 256 GB gris 12 GB RAM,256.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14s-4g-667-256gb-8gb-ram-camara-200mpx-black/p/MPE47628650#polycard_client=search-nordic&search_layout=grid&position=45&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE745865450&sid=search,941,788.33,Xiaomi,"Redmi Note 14s 4g 6,67 256gb 8gb Ram Cámara 200mpx - Black",256.0
S/,4.7,https://www.mercadolibre.com.pe/honor-magic-7-lite-5g-678-256gb-8gb-ram-camara-108mpx-titanium-purple/p/MPE45519695#polycard_client=search-nordic&search_layout=grid&position=46&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE700278738&sid=search,942,1089.54,Honor,"Magic 7 Lite 5g 6,78 256gb 8gb Ram Cámara 108mpx - Titanium Purple",256.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-4g-256gb-8gb-ram-camara-108mpx-azul-oceano/p/MPE46219508#polycard_client=search-nordic&search_layout=grid&position=47&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE704395980&sid=search,943,610.67,Xiaomi,Redmi Note 14 4g 256gb 8gb Ram Cámara 108mpx - Azul Océano,256.0
S/,5.0,https://www.mercadolibre.com.pe/motorola-g-86-power-256-gb-dual-sim-8-gb-ram-azul-marino/p/MPE52931306#polycard_client=search-nordic&search_layout=grid&position=48&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE867246008&sid=search,944,1149.08,Motorola,G 86 Power 256 Gb Dual Sim 8 Gb Ram Azul Marino,256.0
S/,4.7,https://www.mercadolibre.com.pe/smartphone-honor-magic7-lite-8gb512gb-dual-sim-color-negro/p/MPE45519135#polycard_client=search-nordic&search_layout=grid&position=49&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE723766662&sid=search,945,1699.25,Honor,Smartphone Magic7 Lite 8gb+512gb Dual Sim Color Negro,8.0
S/,4.7,https://www.mercadolibre.com.pe/smartphone-honor-magic7-lite-8gb512gb-dual-sim-color-titanium-purple/p/MPE45819601#polycard_client=search-nordic&search_layout=grid&position=50&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE723701630&sid=search,946,1699.25,Honor,Smartphone Magic7 Lite 8gb+512gb Dual Sim Color Titanium purple,8.0
S/,4.8,https://www.mercadolibre.com.pe/celular-xiaomi-redmi-note-14-pro-5g-dual-sim-256-gb-negro-8-gb-ram/p/MPE45744358#polycard_client=search-nordic&search_layout=grid&position=51&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE733515492&sid=search,947,1210.67,Xiaomi,Redmi Note 14 Pro + 5g Dual Sim 256 Gb Negro 8 Gb Ram,256.0
S/,4.9,https://www.mercadolibre.com.pe/apple-iphone-14-128-gb-medianoche/p/MPE19615360#polycard_client=search-nordic&search_layout=grid&position=52&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE804120056&sid=search,948,3614.38,Apple,14 (128 GB) - Medianoche,128.0
S/,5.0,https://www.mercadolibre.com.pe/xiaomi-pocophone-f7-pro-512gb-12gb-dual-sim-5g-negro/p/MPE48609033#polycard_client=search-nordic&search_layout=grid&position=53&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE729693094&sid=search,949,2999.83,Xiaomi,Pocophone F7 Pro 512gb 12gb Dual Sim 5g Negro,512.0
S/,4.6,https://www.mercadolibre.com.pe/smartphone-honor-x8c-8gb256gb-dual-sim-color-negro/p/MPE50891666#polycard_client=search-nordic&search_layout=grid&position=54&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE736960190&sid=search,950,794.33,Honor,Smartphone X8c 8gb+256gb Dual Sim + Color Negro,8.0
S/,4.6,https://www.mercadolibre.com.pe/infinix-gt-30-pro-5g-dual-sim-512gb-negro-1212gb-ram-con-gaming-kit/p/MPE51695510#polycard_client=search-nordic&search_layout=grid&position=55&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE873318188&sid=search,951,1950.53,Infinix,"Gt 30 Pro 5g, Dual Sim, 512gb Negro 12+12gb Ram Con Gaming Kit",512.0
S/,5.0,https://www.mercadolibre.com.pe/xiaomi-15t-pro-5g-1212-gb-de-ram-telefono-inteligente-de-512-gb-negro/p/MPE57841738#polycard_client=search-nordic&search_layout=grid&position=56&type=product&tracking_id=e3f084c4-405a-42d2-ab4f-d09749094661&wid=MPE892080390&sid=search,952,2599.17,Xiaomi,"15t Pro 5g 12+12 GB de RAM + teléfono inteligente de 512 GB, negro",12.0
S/,5.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=75yey2zvySY2K9zxvJeXihgyEyywWVkDuhzJu3NLN64boLVKsE8OIoPe%2FnnZycLiDVihYclNb81cBTtrUaYLPIghuUAtWE5U%2BLvp5gcGUD6eYmfxtyogDdpyDPvZthhTXkmIfhkRmm10bPWu%2B0t4g25PriiQg2Zu%2Bu91te1zhIH5w2S9iCPpW1GIlRm5r6IFEugQrVd8aiPLa4q84WveWbrtae5RlWIctH7RnZ8qJgvg8MCYUjzlbdW50QoSFammup8WFaqoU%2FMzADG3c2iBzuxYJGojkJoqkFI0J8TWl%2B1uQL3c3ZqoVV4zEc%2BDl5fF2K%2FahQEhUmma1JMTy6hm9gJmJ%2BKML8tQiLvm1aqXsEqb8KItAaQWZwtnd1jcgNl5sFRxCT1AmyYjcqhtk6CYahRCgXQl4NrRA7BrLwrlRu4ywgMvoLQR7S7PeGECxwRhdJCQDQ9XDCgsDg9Ylw5o5irIgYQTpvr3d%2FnXII466OcZlnjYZM%2Bv8pNTqgnXrRSNTs1OhEdEn6y2QR7kltaO%2FIXW3rpLZr2ncXvhxRc%2FWlJNDug3i%2BtenwBt8R9YdBmhcGcb4AD6EJss1GdZNiILQwcZoa2wodysjjMxbq2GcTtkcj1cOQObwyL54rTW4HFfq8XtUS9Mgx1yLZOK0Wn95CYlWn6KhfKP7oaU9hq5G5l6eDxQE7D0nHyJBPMtU%2BTXVta3O1M99Img%2FaU4%2FgcXO29zZZTOdjqiw%2FH6XQ6ayOewOQVRzeB6kYd%2FseUJCjGshIwOAjxMnhYmW1AcWpjcwSCtfs6EFRciPdk4SPsmWW8Sl4bHrSV4mvooqHRoOe1cI8jQ3gGRFAxlpWoN7ABUclkNd2NOfUk6mvDuOSdZ7uOYMuGR0VyZmsQWFitEqc4sQ%2BilG1zmnLosILhCKqj0pU3iHryLVLf4F9JkmTaTV7G%2F#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE27801531&backend_model=search-backend&search_layout=grid&position=1&type=pad&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE855626554&sid=search,953,1998.83,Xiaomi,13T Dual SIM 256 GB negro 12 GB RAM,256.0
S/,5.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=G5mq0s9XGJIM0ADCKaIwRqYFZgg%2FbISXPPwMjIoBFen8TLzRLQCgpuGyblCkCGeFXaLhBtxw6PaYUP55lVCZnNRAiddxyyZfBNPvcb0Qec3qYuOf%2F1JJz%2Bcs8iVRK0KuDRA74fOtQeGGZhw529OfdBvewAWMX18%2FoBmsprTbWUSKFw8JV5FEGCqotJQ4Avxr8lrvJhyHrhMvo%2Fgk3DeLGRley7DO5gqvFBwCUvk2KboScMFL9OvfFTWCtx8zEH%2BIMoalgfStJmcABOPE5RxmX2q4l7OzWk2yYLrgGOJLMzYJi%2Fnng%2FI8DG%2Bzvrpb1zKXy8tDx6g9INdRMY7b%2F9RYU6SiQxZrtB5hd1Awcpd9KMWpQykPAjNIXJrUJzSeaoLm9XR83sbLMGWd5f%2BsmjYbbjBwHIJwHSTO2Wq44wglHcI4LEQ4RwlxCF5mB8cRZHzq1EJGHYx0pt1x8FcD99eNcv4EZTwV1AomzYE2FQvM94xKEHwmSUc6BL0n%2Ff4qY4EkNzADLgn5%2FDjcyZiWyi3%2BVR659V8zOz2wR9O6%2BqFfwBWB6%2BDEM8Og7BBX%2BjGecuESKrefYyXC9hiCn5GZQ0cdv5fZHFq%2BDNDdRpbrFbV24NEZHuDuO2KYVdhzBU3GUxiRz6aw9qEcDYSerTdx9Ju3do4eLp01Lbbl5j0fCCNaKWd3AVKzPEwarQS2qSIby4tnK8TNx360OgGQBF91p2hp%2BR34mKs1SqnBKYlMKUDOM0KjAjtS0TgLzugoahuac5QQwIeHCM6PcM9FHSQUnxlWIiuhC6G9N4fup8npusPGnSq3G0RKJ%2BWYhvciwvi8CQWRMm%2B931f3C4R%2B0HgBp31jC516hLBQg7y80PW0QAKqEctAwZWN3pWSleLoCIAHm0393lt%2BVOWvZN3LQHQnO3EtDTa8H2UBjR42sAS8j3ZSk0u760nNO7uWb0PkEOtStbG9pkgKmTT%2BWq8C4%2F0C9Q%2FR#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE1055308620&backend_model=search-backend&search_layout=grid&position=2&type=pad&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE878179002&sid=search,954,7176.83,Apple,17 Pro Max (256 GB) - Naranja cósmico - Distribuidor Autorizado,256.0
S/,4.7,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=xkVD%2BC3nAthc2ub1KjU%2Bzr0Ah6Ic%2Ffv078ED5tIParQ0WCwA6SoK9TNJLwRRCTDx2u%2B6B6Ht6tD0CIp9tq0MmsxObJHHW%2F%2BFb0PW7ZSs72C2aISHt7xdMHHJ8O0tnHWL5kEUiEYn85AhtYK4Gm0D5Y7q8ydxU8ctwh9XLoMW4nJLzz5zHBPxJijC3n4CtwvFqDDJ%2BSEn%2BIK0SJMYOE2EYzQZI8bAmgDnNpnB7akGmOGNgMoIokePPA%2FMYCMJaLrDseBt4ZtSWGVxaz4KYaPvx0b26LU3PkH57LhQKTvvX59TdvpbZmQLFEOHOVAH9V9RzvnYj03OHpkfTA8%2BE0cayGvCtresAoSuZg1VZV3o82eIAw9mvH6OjVH81HofMb0q8SpHDZBNU9ynoLTwIwo%2Fa8aMfgBeU19QnSgb97%2BiicYc933ykb0nyr5B0YLfsT6Ddd8TxEWXF%2F65eNCgfaXR%2BxYKXfC%2BSS5wpJrCFdnvnRMGYzb8pCHqCFl%2FyGZev9%2BhV0yPqEJjzaN748ni6uz%2B6q9TDX%2Bmy91suqFBN5HoXn8dyMhfsyo%2BwVXZ0TYEUtoGkAkmUDrgpIUUMa%2F9%2BZoXzasJHrExlqsJr4AUVmGv%2B6wR4%2FNInhoW3jTIlUZJzmEjTPjQxNERpzolpltx2hk2u7%2F7XcP7wrQDDg4BpkdpBTEFdcXo%2FqdwbhRiLk9MPqdWuFB74YCsX4NKzmysb%2B4mHOAuMx1DxUd4TEGMwWd%2FZsQeQ5nMXldD8GIKlU%2Bf6ADtXEsu%2F%2BLDTKsJswu5K6YKGDYfI7CchJSiWi490EKwdL1FXKy6WTQhV7frjsmm76GItBiPszl9UXTQsKN4ucNCijdmmCwmmJWDTLBVA4N3FlfXiistYIGyE%2FfO%2Bh74ivJoBR8T%2FfqCBbqrJe0vrbYX14VNGTmlWVeeoVEOHItyB9oA1HiAJVGtF%2BS7X%2FL9Mg%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE21394695&backend_model=search-backend&search_layout=grid&position=3&type=pad&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE855639462&sid=search,955,2776.5,Samsung,Galaxy S23 Plus Dual SIM 256 GB lavander 8 GB RAM,256.0
S/,5.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=iL%2FqZsoATQ5bHJu6cIN6hGvHN%2FkF0imJv6asF3vq19Wm2XhKsy9yf0I5LZJGtQmygsSBfjkd6rk7fi%2BjwTxieWmk%2BESLq8NMKqP9ap1iGXU0AitmrGdHuaxEmOxuyTi4%2FVTycX5b7BEw7N%2FSYDTC8QxHpP2qClZiYG7Ik5bfkXBl%2BKwt1urwNd5Dqa35CgYJtpIEyS5QUze918%2FJq8gctsi6R91GE5I2tcymLmeNUgsh7tHALW8kZLgEza%2FubblMYF9KC480JOGQ9Zyx%2BLnN0ooPfbl3OlthxgyFtetRGO9OTWHweRvV9sdBYoKRVyLAirpNbcOQoSImK7UD8hfT17by9fl0GdR59suOHBAVeE%2BOBsSbgqO0sm2EDzOnhssgfm68XkLs%2BH%2FW%2BRJmtMLXYj6wOpRXEYgweqI0yvSMV2%2BfRCeLymXa3sVGKGQrK6cYt35jjXxgqcpx26ZAyrldt3lCRbCmHGtHl7jz%2B44H36TrpkW2P9%2BBzZ8xQ3mmj%2BkBjV1k%2BgX7RoyhYy7LXixErzv5uQPh2rjkAo7QTM5QpHygczLNpg6e3e%2BTI1Tyx2YTY3CqX4fiAfvGM4uIVdFYlwAzrtA6rRpizLFytpd7uOQkhxSLV9F380lep%2BFWkdYX%2Bw0cGEIM3EliIbiSdEzVrrPBTEg0ctolKaNvA22SJfkJrCtZu6MwzDH%2FrppMXFVyAR8vw0MnnuzwoKfAtnmwUmpf5CwhOqQo6EqhI162pP877DLKn%2FHrCcq9GrPnpI59O1WAxCQH0gIm948lbpsOO96w8bfdeQMsJAM9MBkMKxFDh0FaPDSU1GRvEq3%2B6XiHc%2FD66UZqwrpX9kPs40yJzGv1War1uNVbOVYDCGhnLZUE3r4IWIwYbwWovR6CYD3mjq42qgOa8kir0Rg%2BigX6#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE40169545&backend_model=search-backend&search_layout=grid&position=4&type=pad&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE855639608&sid=search,956,1554.17,Oppo,Reno12 F 5g Naranja,
S/,4.9,https://www.mercadolibre.com.pe/samsung-galaxy-s25-ultra-512gb-titanium-black/p/MPE45513937#polycard_client=search-nordic&search_layout=grid&position=5&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE799893142&sid=search,957,6499.5,Samsung,Galaxy S25 Ultra 512gb Titanium Black,512.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-poco-x7-pro-5g-512gb-verde-12ram-50mpx/p/MPE45680391#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE704345864&sid=search,958,1999.5,Xiaomi,Poco X7 Pro 5g 512gb Verde 12ram 50mpx,512.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-13-128-gb-azul-medianoche-distribuidor-autorizado/p/MPE1018500844#polycard_client=search-nordic&search_layout=grid&position=7&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE618771217&sid=search,959,2237.83,Apple,13 (128 GB) - Azul medianoche - Distribuidor Autorizado,128.0
S/,4.8,https://www.mercadolibre.com.pe/cel-samsung-a56-12-gb-ram-256-gb-5g-67-pulgadas-rosa/p/MPE47797574#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE892193260&sid=search,960,1500.67,Samsung,A56 12 Gb Ram 256 Gb 5g 6.7 Pulgadas Rosa,12.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-16-128-gb-ultramarino/p/MPE40287800#polycard_client=search-nordic&search_layout=grid&position=9&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE699808066&sid=search,961,2899.5,Apple,16 (128 GB) - Ultramarino,128.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-pro-plus-5g-dual-sim-512-gb-negro-12-gb-ram/p/MPE47221704#polycard_client=search-nordic&search_layout=grid&position=10&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE706909678&sid=search,962,1343.83,Xiaomi,Redmi Note 14 Pro Plus 5G Dual SIM 512 GB negro 12 GB RAM,512.0
S/,4.9,https://www.mercadolibre.com.pe/apple-iphone-16-pro-max-256-gb-titanio-natural/p/MPE40287860#polycard_client=search-nordic&search_layout=grid&position=11&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE708711038&sid=search,963,5979.5,Apple,16 Pro Max (256 GB) - Titanio natural,256.0
S/,4.9,https://www.mercadolibre.com.pe/apple-iphone-16-pro-max-256-gb-titanio-negro/p/MPE40287862#polycard_client=search-nordic&search_layout=grid&position=12&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE744943570&sid=search,964,5899.2,Apple,16 Pro Max (256 GB) - Titanio negro,256.0
S/,1.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=Dzu3lMBTZdgX4nThsTgycLQ7eA3gFRaar1T2rA%2BkfhZVdb8zPIR%2BC8O4M1qsZevwyR2JvLho3xVCqAirZX%2F7CQKlESQQQNOOIDCKVfCHD9JzNv%2BEye0GIDdBqHiaV8ha5TebQcx%2FEgiFBQSliA3QLT2BrtMAe0QiEH83pfayGM30mf%2FRjQ%2BzKzSRgda2aMF9i2Iv1qZ%2FPRDtpB6TPkmU87ULzOvdThKEwguaoqAAJHgZXxH8Io00kbdamnxYOqZzs7XaN%2BOVsm6Ph%2FM6qgTgaugG0Nqx%2B4C5MkTrdc2No7v7mXWInYemJoEw40saetpfBMGVsbnnqT%2B1gZpnWTsTc3wpQ9X2C%2FyzkxlC6bhsgLAqZ97hY9scxqiyKEEVW0qoKbHC6NfA2euSqTy%2BUH6xGNOOcktLT%2FVsMzoeFeuJ7PYYE1xd5ovfGmdcADWMHBXIJIeuplppK76GtHVZJwTdGmCRZxILcJky1p%2FPpEf2kkNRHP5FoIgoKD1ahFvI7PMu%2BBE3NQOtMJlFrP%2BAb5aLgYEyuQstVf9rxyGjnf2ZulqSl46XSHSHH14%2Fq05vBnPtBtnyLAjxYhZXmx8Q5uYyhoJqZQnLP%2FC6TM32bzVVt2vdWWahYw971bTLESGWgfPcOy6AbfPeFqZr8lpKISpO%2FRE15yAoMtQYSbJ%2Fb%2Fc2N%2BgkZQSf0THdRZFD9FcH5wnY1VsFa9zMN5LaWWL7AV4vSnu%2BcgzhJ765%2BRAWT1EST0Rr92qg03rKv8BUHEbhfg2IcbqR9zua0Cu7ubGMv6UK4GA65IOR9%2FwwdhXPyseJFr%2BzdBPBOS2%2BqNgZwU4Yq6%2BHwzXAPr7MKTK4ACD7qqUP4OqIrE6W5plfPiIKmoZotoJBZqZI60h%2Bqap7MCAKE5Ns8duIvN3ZTfEMTYmQ1LqYV7yVhhZ0ubQ2JC5fy6AwtS3bTWa5xIJx&searchVariation=191910185747#polycard_client=search-nordic&is_advertising=true&searchVariation=191910185747&backend_model=search-backend&search_layout=grid&position=13&type=pad&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed,965,108.8,,Basico Unonu Volt 4g Tapa Dual Sim -negro,
S/,2.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=2Bd7nzJ3PnjIiW0kqJ1ueRRRVeOeizcfDFnJvsqzmZtcLTuYvTg5CYnXCgRGeZuStzCZV7ZtrioN1TqMt7LnueNCxj2oHdF%2FkyWouw%2BiKrU1eZ5NW2cmSw04pEtWUgyUDtuYKUIe%2B09AX%2F%2Bgev1tH1p4NiIpG1cFBaaxlNR9xTY%2Bq1UEynzHo%2FVIUiAdeurlDwwv2u0Hx9IjrnXI2n%2BWLQJcU6cj3Rkcfv6iLwTCzmhq5u4tNJZPfqbHSJz43SK1e1qfC599EQASrJviJIy7PtqLOmLngksgZyHDuhH8i48VEZX0WyMQL6L%2B94r9JyPbNuiNy7v2rVU0%2B79HBJ99H4HQIHbjyRQYK1b6M3NIy8WtkSWZt74cA%2FZKA%2F2riUkJnJsgKXsUFwBXEoMyYPH%2F3nqfHRcSU8xZcrS9k%2BjbyQBjKUt1NO5n00HeuhD9lRUhqbuNFH9H9pmfP2yt%2FZUI2KDwXnnHAbjgWRBH%2FL7v5As3MM1918wNtJQ9fLRD8wMaQnzpcivNPrpav55ryrpYWTYHRS64l7Cp7SLSC8mIPQg82xGvMdnIqPQmFuMg1f%2BqZNjScGupLFXOgk828OIdTsDc1Wi6Elc0GUvTiNPJWvbKO%2FFJheX7VMnacKvQEYsU1%2FMOHzBPthstG5fqDazzHNpheqmFEF5kC5DVCq3GVBSwqf3hVBxc0RWpmpPHAnQ%2B2V1nFQcg93ucsRLQLXssb89A7HyoKMzz8Sb002yHe%2B6QNXO5e1yB%2FIEJHOgrRXS81ZACQq2t4SJ59gLf%2Faebm8cbfkjslzGr44O0h%2Fj0Y2dp8vJW%2FAUaKmkXSBPE39ZkgTV3TEw5L7V3XbzINOtgHn8jXQBmMqy9VCQKzvmmlaGtN7PLUT1GVEMJW0y764cNbt5P7rckyGZslcJbyhVd%2B5%2BmstglF2eNyZcH%2BIrkkMk%2FFGsGFX%2Bh&searchVariation=192002202633#polycard_client=search-nordic&is_advertising=true&searchVariation=192002202633&backend_model=search-backend&search_layout=grid&position=14&type=pad&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed,966,114.74,,Basico Logic Z3l 4g Tapa Dual Sim Negro,
S/,4.9,https://www.mercadolibre.com.pe/celular-xiaomi-poco-f7-12gb-ram-512gb-rom-dual-sim-black/p/MPE51572058#polycard_client=search-nordic&search_layout=grid&position=15&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE819370812&sid=search,967,1880.17,Xiaomi,Poco F7 12gb Ram 512gb Rom Dual Sim Black,12.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-pro-plus-5g-lavanda-12gb-ram-512gb/p/MPE46129899#polycard_client=search-nordic&search_layout=grid&position=16&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE706909704&sid=search,968,1349.88,Xiaomi,Redmi Note 14 Pro Plus 5g lavanda 12gb Ram 512gb,12.0
S/,4.9,https://www.mercadolibre.com.pe/samsung-galaxy-s25-ultra-256gb-titanium-silverblue/p/MPE45502333#polycard_client=search-nordic&search_layout=grid&position=17&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE854961008&sid=search,969,5599.83,Samsung,Galaxy S25 Ultra 256gb Titanium Silverblue,256.0
S/,4.8,https://www.mercadolibre.com.pe/celular-xiaomi-redmi-note-14-pro-256gb-8gb-ram-negro-potente-camara-avanzada/p/MPE46228710#polycard_client=search-nordic&search_layout=grid&position=18&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE699808390&sid=search,970,1440.9,Xiaomi,Redmi Note 14 Pro 256gb 8gb ram negro potente cámara avanzada,256.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-16-128-gb-negro/p/MPE40287808#polycard_client=search-nordic&search_layout=grid&position=19&type=product&tracking_id=729b9943-95d3-482b-9e7b-006357a164ed&wid=MPE689682952&sid=search,971,4599.17,Apple,16 (128 GB) - Negro,128.0
